start	end	text
3423	30912	よく頑張ったね。うんうん、辛かったね。本当は会えたり、自分のしたいように反応したいよね。頑張って我慢できたね。いいかいいか。頑張ったからご褒美に、次は思い切り気持ちよくなっていいよ。
32701	57878	次に耳を舐められたら、あなたの中で溜まっていたものが溢れ出す。それはどんなことか私たちには分からないけど、下半身を触りたいんだったら好きなように触っていいし、声を出したいんだったら出してもいい。
59583	85891	なんだったら壊れちゃってもいいんだよ。もう私たちに気を使う必要はないし、あなたの欲望のままに感じていいの。そして、あなたは耳を舐められるのが大好きだもんね。まるで今日は耳が静観体。
87190	115936	耳を舐められるだけで自分の一番気持ちいいところが舐められているような感覚になるそれも2倍3倍の感覚でさあ今から3つ数えて耳を舐められると必ずそうなるさっきまで我慢した反動で
117679	135284	あなたがしたいように気持ちよくなっていいんだよ?ほら、一つ、二つ、三つ。それじゃあ、いただきます。
147080	168089	トドロの頭の中に、耳を舐めるいやらしい音が反響して、気持ちいいね。音が頭の中で聞こえて、もうどこが舐められているのかもわからない。背中?腰?
171464	192457	下半身の大事なところを舐められているように感じるかもしれない。じゃあ私も、こっちのお耳、いただきまーす。
209585	236103	どっちのお耳が気持ちいい?こっち?それともこっち?そうだよね声も出ちゃうし息も悪くなっちゃう
253207	277169	うん、気持ちいいから仕方ないよね。いいんだよ。もうあなたを邪魔するものは何もない。きっとあなたが気持ちいい顔をしていると、私たちまで気持ちよくなるの。
284628	313366	気持ちいい顔見せて嬉しいよね大好きな大好きな私たちにこうやって密着して左右から舐め回してもらって
314497	324596	頭の中がふわふわと溶けちゃうね溶けちゃって
351604	363468	いいのかな?後で起きた時に教えてねだからちゃんと感想を教えるためにもちゃんとこの感覚を噛み締めてね
377896	404583	あなたの利き手がいつの間にか自分の股間をまさぐり始めて気持ちよくなるかもしれないあるいは舐められていると想像するだけで股間が気持ちよくなるかもしれない
417731	418414	もっと嬉しくなって
468616	498603	頭も体も、気持ちよさでおかしくなってきたかな?下半身、気持ちよくなってきちゃった?大丈夫、なんにも悪いことなんてないよむしろ、体がそういう反応してくれて嬉しいもしかしたら、このまま舐め続けたら出ちゃうかもね
503014	517233	いいよ、そういうのも見てみたいし、いっぱい舐めて喋ってあげるね。ん、んー…ん、んー…
531437	542702	ん?気持ちいい?あなたのお耳、ウソ子みたいにジュルジュルってされちゃってるよ。
554695	571705	気持ちよくてたまらないよね頭がおかしくなっちゃう?もうどこが舐められているのかわからなくなるくらい混乱しちゃってる?
576166	595280	んー…いいじゃん、おかしくなっちゃえば。こんなに気持ちいいんだもん。両方から攻められて、あそこもいつもより2倍気持ちいいよね。腰のあたりがビリビリ痺れてきたよね。んー…
604240	618760	なに?舌入れちゃうよ?奥の奥まで頭の中もじーんと痺れてくるよね
633890	657751	もう我慢できない?出ちゃいそう?じゃあ、10から0まで数えてあげるね。ううん、別に意味はないよ。ただ数えるだけだから。でもあなたの体は、その意味をちゃんと知ってるよね。
671713	676395	10どこを舐められるのが気持ちいいん?9手の指?8
698286	716413	ゼクゼクするよねなあなあゼロに近づくについてますます気持ちよさが増していくね
723769	745525	りょうくん、ねえ、大好きな人に大事なところはなめられるのって、どれだけ気持ちがいいの?
748217	775049	腰や頭だけじゃない体全体体の内側までじんと痺れる4気持ちいいただただ気持ちいいよね
780938	794432	教えて欲しいんだけど行く時にてどんな気持ちなの?あそこがビクビクって脈打つ
804293	830416	どうしたの?私たち。ただ数を数えているだけだよ。イッチ。もうすぐ頭の中が真っ白になって、
842801	853228	気持ちよくなっちゃうね思いっきり気持ちよくなっていいからね0
886677	915618	気持ちよかったねううん今も気持ちよさの要因に浸ってるんだよね少しの間添い寝しよっかそうだね私たちも疲れたから20秒ほど休憩
917170	937387	腕をぎゅーって抱きしめさせてねあ、ずらい私もぎゅーってする落ち着く
959341	981008	もう大丈夫嬉しいいっぱい気持ちよくなってくれたんだねうん私たちもすごく気持ちよかったよ
