start	end	text
1185	27419	そう、あなたの体はもうほとんど催眠状態。あるいはもう深いところへ入っているのかもしれないね。けど、もっともっと深いところへ入っていこっか。すでに私の世界に近づいているせいか、私の声がだんだんあなたの深いところへ届き始めているよ。
29077	53002	声の聞こえ方も変わってきているのに気づいているかな私の世界今よりもさらに深い催眠の世界にあなたが近づいているのもうすぐ本当の意味であなたに会うことができるね早く会ってたっぷり楽しみたいな
57094	76981	さあ、じゃあもっと深いところへ入っていこっか。今から私が10から0まで数えるよ。すると数が一つ減っていくたびに、あなたの心と体は吐く息とともにますます深いところへと入っていく。
78107	95712	まるで深い穴の中に沈んでいくような、意識が遠のいていくような、そんな不思議な感覚。そしてゼロに到達したら、それはその時にまた教えてあげる?
97670	123888	ほら、いくよ109876543210スーッと沈んでいく体重がふっと消え、空気抵抗もなくまるで宇宙空間を漂っているような感覚
125503	142068	落ちているのか、浮かんでいるのか、それすらわからない不思議な感覚。息を大きく吸えば、ぷかーって浮かんで、息を吐けば、すーっと沈んでいくような、そんな中立な状態。
143843	166203	ほら、はじめの時のようにゆっくり深呼吸をしてみて。ゆっくり吸って、息を止めて。すると体がふわっと浮かび始めるような感覚になる。首はぐったりと上を向き、上半身だけが浮かび上がるような。
168038	178320	ゆっくり吐いて、吐くと今度は体がスーッと沈んでいく。首が自然と下を向いてしまうような感覚。
179678	198371	全身の力はぐったり抜けたままどんどん沈んでいくゆっくり吸って息を吸い始めると落ちる速度がゆっくりになっていくそしてはいっぱいに新しい空気を入れたら止めて
200112	227090	するとまたふわーっと浮かび上がる手足や首はだらんと垂れ下がり体だけぷかぷか浮かんでいくような感覚ゆっくり吐いてずーっと沈む沈むどんどん沈むさあその沈む感覚に身を委ねながら自然な呼吸に戻りましょう
228130	257813	自然な呼吸に戻っても落ちる速度は変わらない。どんどん落ちていく。ずんと沈んでいく。深い深い世界に落ちていく。安心して。私がちゃんとついてるから。あなたは気づいているかな?だんだん私の声があなたの深いところへ届き始めている。触れている。
