start	end	text
1432	29354	前立腺の気持ちよさ味わっちゃったねおちんちんの奥甘くとろけてキュンキュンして気持ちよかったね思い出すだけでまたキュンって疼いちゃうね甘い快感がじわーって染み出しちゃう今前立腺が
32031	52782	すごく敏感になっていてこのまま終わっちゃうのってもったいないと思うんですよ前立腺を可愛がるなら今しかないって思うんですよねー?
53312	82090	だから前立腺を直接指で触って気持ちよくしてあげるねお尻触られるのやだ?大丈夫だよすぐに気持ちよくなって違和感とか気にならなくなっちゃうからそうだよ自分でPC筋で締め付けるより女の子に指で直接なでなでしてもらう方が
85191	108289	ずっとずっと気持ちいいんだもんゴム手袋つけて指にローション垂らしてお尻に指当てがあってゆっくり息を吸ってそう、いい子だねそのままゆっくり吐いて
114307	142827	入っちゃったーはーい入っちゃったよー切ない快感がこみ上げてくるよ胸が疲れるような切ない快感中指で前立腺を指が当たった瞬間に甘い快感がキュンって溢れてとろけちゃうんだよドキドキしちゃうね
144555	151250	ほら来ちゃうよエッチで気持ちいい前立腺ここ
155635	181869	指が前立腺に触れる快感がキュンって溢れる快感が溢れてとろける甘い快感がトロトロ溢れ出るほら力抜いてそうするとトロトロが止まらなくなる気持ちいいのが止まらなくなる前立腺から快感がトロトロ溢れて止まらない気持ちいいのが内側から溢れ出す
182669	205019	ここね気持ちいいんだよね 指でなでなでぐにぐに 気持ちいいね行こうとしちゃダメだよ そうだよ行くのはまだダメ我慢して
206800	233952	うん、いい子だね行くの我慢していっぱい気持ちよくなろうね前立腺がどんどんトロトロにとろけちゃうね甘い快感がいっぱいいっぱい溢れてるもっと気持ちよくなる暗示入れてあげるねおへその下あたりにダイヤルが一つ
236051	250507	このダイヤルをひねると、体中から力が抜けちゃうんだよ。力が抜けると前立腺はもっとトロトロにとろけちゃうんだよ。
251596	275224	おへその下のダイヤルが一つあなたの体をコントロールするダイヤルが一つこれを回すとあなたの力は抜けて快感で満たされていくはじめは10私はその間も指で成立せん可愛がっててあげるね
278047	296466	1つ回して9 腰から力が抜ける 外観がとろりと広がる8 力がスッと抜ける 外観がふわーっと広がる
303017	329192	力がどんどん抜けていく 快感がどんどん膨らんでいく6 太ももから力が抜ける前立腺から快感がトロトロ溢れれる5 下半身の力がどんどん抜けていく快感がどんどん高まっていく
331271	346665	腕の力も抜けていく胸の力も抜けていく頭の力も抜けていくそして全身に快感が広がっていく甘い快感に全身がとろけていく
350514	365862	4 力が抜けて空っぽ 空っぽになった体に快感が染み渡る 全身が甘くとろけていく 頭の中まで甘ったるい快感に満たされていく
366642	385628	ダイヤルが減るたびに体の力は抜けて体は敏感になる感度が上がる脱力した体は快感をたっぷりと受け入れることができるのだから私がいっぱい快感送り込んであげるね
388250	402786	前立腺なでなで気持ちいいねキュンキュン止まらないねトロトロとろけちゃうねされるがままに快感送り込まれちゃうねどんどん溶かされちゃうね
406373	432198	3どんどん力が抜けていくからどんどん敏感になっていく快感がどんどん膨らんでいく前立腺がとろけていく指がぴったりすしついてぷっくり膨らんだ前立腺に指があてがわれてコリコリするたびに甘い快感がキュンキュン
434601	448703	甘い快感がトロトロハチミツみたいに濃厚な快感甘くてトロトロの快感がたっぷり2
450173	468548	でももっと力が抜ける…もっと感度が上がる…もっと気持ちよくなる…もっと快感で満たされる…もっととろけていく…もっと甘く濃密に…とろ…とろ…キュン…
471963	501348	気持ちいいのが止まらない止まらないでも行くのは許されてないから気持ちいいままでずっと我慢気持ちいいのをずっと楽しんで気持ちいいのをずっと感じておかしくなりそう?溶けちゃいそう?いいよ溶けてもおかしくなっても気持ちよくてたまらないそれなのにここから
